ticket_id,inter_arr_time,arr_time
100,0.576,109.558
101,1.294,110.852
102,0.256,111.108
103,1.793,112.901
104,1.456,114.357
105,1.331,115.688
106,0.324,116.012
107,0.068,116.08
108,0.177,116.257
109,2.784,119.041
110,0.216,119.257
111,0.216,119.473
112,3.297,122.77
113,0.294,123.064
114,0.344,123.408
115,0.106,123.514
116,1.093,124.607
117,0.189,124.796
118,1.201,125.997
119,0.756,126.753
120,1.136,127.889
121,0.375,128.264
122,2.104,130.368
123,1.201,131.569
124,0.045,131.614
125,0.524,132.138
126,0.41,132.548
127,1.561,134.109
128,1.191,135.3
129,0.512,135.812
130,0.488,136.3
131,0.01,136.31
132,2.792,139.102
133,0.586,139.688
134,2.61,142.298
135,3.601,145.899
136,0.285,146.184
137,0.322,146.506
138,0.283,146.789
139,0.457,147.246
140,0.344,147.59
141,0.315,147.905
142,0.253,148.158
143,0.653,148.811
144,1.411,150.222
145,2.106,152.328
146,0.314,152.642
147,2.16,154.802
148,0.939,155.741
149,0.228,155.969
150,2.937,158.906
151,0.805,159.711
152,0.574,160.285
153,0.129,160.414
154,0.09,160.504
155,0.097,160.601
156,0.266,160.867
157,1.239,162.106
158,0.11,162.216
159,0.37,162.586
160,0.654,163.24
161,1.353,164.593
162,2.15,166.743
163,4.335,171.078
164,1.393,172.471
165,0.435,172.906
166,0.181,173.087
167,0.133,173.22
168,0.77,173.99
169,0.589,174.579
170,0.833,175.412
171,1.328,176.74
172,2.427,179.167
173,0.27,179.437
174,0.905,180.342
175,4.042,184.384
176,1.59,185.974
177,0.895,186.869
178,1.848,188.717
179,1.212,189.929
180,0.4,190.329
181,0.02,190.349
182,0.551,190.9
183,3.064,193.964
184,0.126,194.09
185,0.538,194.628
186,0.415,195.043
187,0.161,195.204
188,4.38,199.584
189,2.241,201.825
190,0.439,202.264
191,2.131,204.395
192,1.273,205.668
193,1.86,207.528
194,0.859,208.387
195,0.686,209.073
196,1.186,210.259
197,3.202,213.461
198,1.278,214.739
199,0.384,215.123
200,3.16,218.283
201,0.357,218.64
202,0.758,219.398
203,1.096,220.494
204,0.495,220.989
205,0.182,221.171
206,0.679,221.85
207,1.22,223.07
208,0.08,223.15
209,0.343,223.493
210,2.34,225.833
211,0.06,225.893
212,3.079,228.972
213,1.581,230.553
214,0.996,231.549
215,0.122,231.671
216,0.416,232.087
217,4.936,237.023
218,0.177,237.2
219,3.119,240.319
220,1.89,242.209
221,0.939,243.148
222,0.36,243.508
223,1.17,244.678
224,2.918,247.596
225,0.946,248.542
226,0.153,248.695
227,2.035,250.73
228,1.067,251.797
229,0.238,252.035
230,0.949,252.984
231,1.265,254.249
232,0.368,254.617
233,0.18,254.797
234,1.279,256.076
235,2.779,258.855
236,1.475,260.33
237,0.23,260.56
238,0.162,260.722
239,0.331,261.053
240,1.42,262.473
241,0.954,263.427
242,1.269,264.696
243,1.063,265.759
244,0.616,266.375
245,0.325,266.7
246,0.88,267.58
247,0.189,267.769
248,2.319,270.088
249,0.605,270.693
250,1.126,271.819
251,0.115,271.934
252,2.316,274.25
253,0.241,274.491
254,1.899,276.39
255,1.745,278.135
256,0.401,278.536
257,2.659,281.195
258,1.336,282.531
259,0.297,282.828
260,1.229,284.057
261,0.616,284.673
262,0.213,284.886
263,2.199,287.085
264,2.157,289.242
265,0.824,290.066
266,0.948,291.014
267,0.39,291.404
268,0.307,291.711
269,0.6,292.311
270,1.786,294.097
271,0.654,294.751
272,1.268,296.019
273,1.572,297.591
274,0.271,297.862
275,0.712,298.574
276,2.16,300.734
277,0.221,300.955
278,1.747,302.702
279,2.61,305.312
280,0.544,305.856
281,0.525,306.381
282,0.409,306.79
283,0.235,307.025
284,1.033,308.058
285,0.99,309.048
286,0.762,309.81
287,0.695,310.505
288,1.771,312.276
289,0.505,312.781
290,2.69,315.471
291,0.376,315.847
292,2.232,318.079
293,3.918,321.997
294,0.153,322.15
295,2.609,324.759
296,0.562,325.321
297,0.137,325.458
298,0.456,325.914
299,3.562,329.476
300,0.682,330.158
301,0.604,330.762
302,0.786,331.548
303,0.518,332.066
304,0.25,332.316
305,0.168,332.484
306,1.652,334.136
307,2.729,336.865
308,0.92,337.785
309,0.017,337.802
310,0.494,338.296
311,0.53,338.826
312,0.659,339.485
313,0.235,339.72
314,0.775,340.495
315,0.165,340.66
316,0.71,341.37
317,1.329,342.699
318,3.931,346.63
319,1.291,347.921
320,1.695,349.616
321,0.45,350.066
322,0.621,350.687
323,0.336,351.023
324,0.696,351.719
325,0.943,352.662
326,1.34,354.002
327,0.043,354.045
328,0.449,354.494
329,0.779,355.273
330,0.47,355.743
331,1.818,357.561
332,1.529,359.09
333,0.767,359.857
334,0.821,360.678
335,1.766,362.444
336,2.34,364.784
337,0.01,364.794
338,1.09,365.884
339,0.029,365.913
340,1.011,366.924
341,0.26,367.184
342,0.424,367.608
343,1.908,369.516
344,0.718,370.234
345,0.475,370.709
346,0.016,370.725
347,2.879,373.604
348,0.577,374.181
349,0.111,374.292
350,0.52,374.812
351,0.195,375.007
352,1.086,376.093
353,1.018,377.111
354,3.717,380.828
355,0.129,380.957
356,1.166,382.123
357,0.482,382.605
358,0.86,383.465
359,4.865,388.33
360,0.984,389.314
361,0.867,390.181
362,0.518,390.699
363,6.78,397.479
364,1.034,398.513
365,1.373,399.886
366,1.562,401.448
367,0.034,401.482
368,0.639,402.121
369,1.79,403.911
370,0.129,404.04
371,2.148,406.188
372,1.418,407.606
373,0.32,407.926
374,0.074,408.0
375,0.817,408.817
376,0.082,408.899
377,0.303,409.202
378,0.505,409.707
379,0.135,409.842
380,1.356,411.198
381,0.753,411.951
382,0.088,412.039
383,0.313,412.352
384,0.212,412.564
385,2.309,414.873
386,0.315,415.188
387,0.997,416.185
388,0.066,416.251
389,0.448,416.699
390,1.839,418.538
391,0.486,419.024
392,2.247,421.271
393,2.235,423.506
394,0.563,424.069
395,0.396,424.465
396,0.651,425.116
397,4.843,429.959
398,1.391,431.35
399,0.876,432.226
400,0.631,432.857
401,0.352,433.209
402,0.884,434.093
403,1.274,435.367
404,0.391,435.758
405,0.246,436.004
406,1.869,437.873
407,0.142,438.015
408,1.093,439.108
409,0.092,439.2
410,1.289,440.489
411,1.041,441.53
412,1.042,442.572
413,0.732,443.304
414,0.555,443.859
415,0.014,443.873
416,0.155,444.028
417,0.255,444.283
418,2.185,446.468
419,0.002,446.47
420,0.743,447.213
421,0.744,447.957
422,0.191,448.148
423,2.362,450.51
424,1.056,451.566
425,0.585,452.151
426,0.244,452.395
427,1.65,454.045
428,2.163,456.208
429,1.024,457.232
430,1.444,458.676
431,1.826,460.502
432,1.25,461.752
433,2.497,464.249
434,0.288,464.537
435,1.339,465.876
436,3.221,469.097
437,1.138,470.235
438,1.459,471.694
439,0.136,471.83
440,1.613,473.443
441,0.433,473.876
442,0.335,474.211
443,0.175,474.386
444,0.309,474.695
445,0.31,475.005
446,1.55,476.555
447,0.984,477.539
448,0.026,477.565
449,0.662,478.227
450,1.38,479.607
451,0.783,480.39
452,0.132,480.522
453,1.28,481.802
454,0.367,482.169
455,1.521,483.69
456,0.151,483.841
457,1.993,485.834
458,4.634,490.468
459,2.411,492.879
460,1.422,494.301
461,0.605,494.906
462,0.907,495.813
463,0.896,496.709
464,0.56,497.269
465,2.213,499.482
466,0.355,499.837
467,0.243,500.08
468,0.087,500.167
469,0.932,501.099
470,0.959,502.058
471,0.734,502.792
472,0.01,502.802
473,1.905,504.707
474,2.469,507.176
475,0.925,508.101
476,0.969,509.07
477,0.088,509.158
478,2.649,511.807
479,2.537,514.344
480,1.024,515.368
481,0.047,515.415
482,0.489,515.904
483,0.079,515.983
484,0.736,516.719
485,2.357,519.076
486,1.967,521.043
487,1.861,522.904
488,0.71,523.614
489,0.732,524.346
490,0.118,524.464
491,0.331,524.795
492,1.215,526.01
493,0.94,526.95
494,0.847,527.797
495,0.961,528.758
496,0.394,529.152
497,2.897,532.049
498,0.114,532.163
499,0.52,532.683
500,3.605,536.288
501,0.627,536.915
502,0.037,536.952
503,0.443,537.395
504,8.643,546.038
505,0.146,546.184
506,2.15,548.334
507,0.144,548.478
508,0.742,549.22
509,0.765,549.985
510,0.068,550.053
511,0.729,550.782
512,1.816,552.598
513,0.103,552.701
514,2.726,555.427
515,0.351,555.778
516,2.657,558.435
517,0.886,559.321
518,0.704,560.025
519,0.566,560.591
520,0.429,561.02
521,1.768,562.788
522,2.357,565.145
523,0.108,565.253
524,1.321,566.574
525,0.091,566.665
526,0.637,567.302
527,0.768,568.07
528,0.53,568.6
529,1.183,569.783
530,1.796,571.579
531,1.914,573.493
532,0.048,573.541
533,4.045,577.586
534,0.512,578.098
535,0.856,578.954
536,0.258,579.212
537,1.863,581.075
538,0.318,581.393
539,4.154,585.547
540,2.454,588.001
541,0.473,588.474
542,0.146,588.62
543,0.032,588.652
544,1.177,589.829
545,2.557,592.386
546,2.3,594.686
547,0.197,594.883
548,0.824,595.707
549,1.631,597.338
550,0.307,597.645
551,4.612,602.257
552,0.048,602.305
553,0.048,602.353
554,0.343,602.696
555,1.284,603.98
556,0.193,604.173
557,2.077,606.25
558,0.939,607.189
559,1.581,608.77
560,2.554,611.324
561,2.231,613.555
562,0.317,613.872
563,2.215,616.087
564,3.047,619.134
565,0.278,619.412
566,1.462,620.874
567,1.451,622.325
568,1.729,624.054
569,1.943,625.997
570,0.627,626.624
571,0.721,627.345
572,2.216,629.561
573,0.52,630.081
574,1.097,631.178
575,0.83,632.008
576,1.253,633.261
577,1.698,634.959
578,0.323,635.282
579,1.315,636.597
580,0.287,636.884
581,1.559,638.443
582,2.558,641.001
583,2.569,643.57
584,1.15,644.72
585,1.69,646.41
586,1.533,647.943
587,0.832,648.775
588,0.478,649.253
589,0.61,649.863
590,0.495,650.358
591,0.351,650.709
592,0.522,651.231
593,0.863,652.094
594,2.167,654.261
595,1.975,656.236
596,1.305,657.541
597,1.156,658.697
598,0.154,658.851
599,0.16,659.011
600,0.453,659.464
601,1.519,660.983
602,0.043,661.026
603,0.455,661.481
604,2.771,664.252
605,0.138,664.39
606,0.875,665.265
607,0.721,665.986
608,2.077,668.063
609,3.096,671.159
610,0.338,671.497
611,1.224,672.721
612,1.098,673.819
613,1.194,675.013
614,0.286,675.299
615,0.863,676.162
616,0.588,676.75
617,0.4,677.15
618,0.981,678.131
619,1.799,679.93
620,0.876,680.806
621,5.603,686.409
622,2.77,689.179
623,0.741,689.92
624,1.01,690.93
625,1.281,692.211
626,0.153,692.364
627,1.539,693.903
628,0.818,694.721
629,0.021,694.742
630,0.564,695.306
631,2.504,697.81
632,1.514,699.324
633,2.664,701.988
634,0.422,702.41
635,0.57,702.98
636,0.276,703.256
637,0.25,703.506
638,0.031,703.537
639,1.958,705.495
640,0.638,706.133
641,3.582,709.715
642,1.949,711.664
643,0.965,712.629
644,6.609,719.238
645,0.104,719.342
646,2.465,721.807
647,0.829,722.636
648,1.77,724.406
649,0.545,724.951
650,0.261,725.212
651,3.95,729.162
652,0.554,729.716
653,0.37,730.086
654,0.766,730.852
655,2.814,733.666
656,0.028,733.694
657,0.314,734.008
658,0.541,734.549
659,0.756,735.305
660,0.704,736.009
661,2.37,738.379
662,0.365,738.744
663,2.056,740.8
664,0.016,740.816
665,0.093,740.909
666,1.925,742.834
667,0.006,742.84
668,3.087,745.927
669,0.366,746.293
670,1.426,747.719
671,0.206,747.925
672,0.325,748.25
673,1.654,749.904
674,3.763,753.667
675,0.829,754.496
676,0.422,754.918
677,3.072,757.99
678,0.878,758.868
679,2.238,761.106
680,0.379,761.485
681,0.553,762.038
682,0.117,762.155
683,2.026,764.181
684,0.07,764.251
685,1.132,765.383
686,0.266,765.649
687,0.354,766.003
688,2.469,768.472
689,2.137,770.609
690,0.418,771.027
691,2.092,773.119
692,0.326,773.445
693,0.061,773.506
694,0.272,773.778
695,0.296,774.074
696,0.011,774.085
697,1.255,775.34
698,0.159,775.499
699,0.23,775.729
700,0.632,776.361
701,0.661,777.022
702,1.263,778.285
703,0.732,779.017
704,0.172,779.189
705,0.478,779.667
706,2.793,782.46
707,1.564,784.024
708,1.427,785.451
709,4.03,789.481
710,0.117,789.598
711,0.308,789.906
712,2.065,791.971
713,0.002,791.973
714,2.697,794.67
715,0.967,795.637
716,1.229,796.866
717,3.882,800.748
718,0.231,800.979
719,0.271,801.25
720,1.585,802.835
721,2.293,805.128
722,0.689,805.817
723,0.734,806.551
724,0.006,806.557
725,0.767,807.324
726,1.111,808.435
727,2.868,811.303
728,0.721,812.024
729,0.746,812.77
730,3.237,816.007
731,1.999,818.006
732,0.717,818.723
733,1.3,820.023
734,2.727,822.75
735,0.24,822.99
736,5.692,828.682
737,2.547,831.229
738,0.737,831.966
739,0.441,832.407
740,1.957,834.364
741,0.796,835.16
742,0.929,836.089
743,1.843,837.932
744,1.271,839.203
745,0.062,839.265
746,1.08,840.345
747,0.767,841.112
748,0.961,842.073
749,1.3,843.373
750,0.333,843.706
751,0.145,843.851
752,0.871,844.722
753,0.693,845.415
754,0.736,846.151
755,1.597,847.748
756,0.62,848.368
757,0.072,848.44
758,2.528,850.968
759,0.143,851.111
760,1.016,852.127
761,0.495,852.622
762,0.754,853.376
763,3.351,856.727
764,0.922,857.649
765,0.014,857.663
766,1.31,858.973
767,1.349,860.322
768,0.168,860.49
769,1.444,861.934
770,0.424,862.358
771,2.13,864.488
772,0.498,864.986
773,0.686,865.672
774,2.323,867.995
775,0.2,868.195
776,0.021,868.216
777,0.113,868.329
778,1.259,869.588
779,0.175,869.763
780,0.326,870.089
781,0.434,870.523
782,1.652,872.175
783,0.015,872.19
784,0.932,873.122
785,3.554,876.676
786,0.86,877.536
787,1.474,879.01
788,0.292,879.302
789,1.682,880.984
790,1.086,882.07
791,0.409,882.479
792,0.381,882.86
793,1.128,883.988
794,2.029,886.017
795,0.95,886.967
796,0.134,887.101
797,0.005,887.106
798,1.055,888.161
799,0.535,888.696
800,1.854,890.55
801,1.455,892.005
802,1.266,893.271
803,3.422,896.693
804,0.508,897.201
805,0.611,897.812
806,1.714,899.526
807,0.097,899.623
808,0.445,900.068
809,0.175,900.243
810,0.94,901.183
811,0.066,901.249
812,0.582,901.831
813,1.596,903.427
814,2.104,905.531
815,0.476,906.007
816,0.662,906.669
817,0.17,906.839
818,4.974,911.813
819,0.855,912.668
820,3.694,916.362
821,0.024,916.386
822,0.134,916.52
823,0.185,916.705
824,1.144,917.849
825,0.075,917.924
826,0.284,918.208
827,0.235,918.443
828,0.888,919.331
829,0.095,919.426
830,0.022,919.448
831,2.206,921.654
832,0.24,921.894
833,1.106,923.0
834,0.552,923.552
835,0.824,924.376
836,2.415,926.791
837,0.338,927.129
838,0.498,927.627
839,0.313,927.94
840,0.263,928.203
841,4.326,932.529
842,0.772,933.301
843,1.843,935.144
844,1.698,936.842
845,1.065,937.907
846,4.285,942.192
847,1.391,943.583
848,0.631,944.214
849,0.978,945.192
850,0.37,945.562
851,0.367,945.929
852,0.195,946.124
853,0.36,946.484
854,1.115,947.599
855,1.012,948.611
856,0.356,948.967
857,0.173,949.14
858,0.37,949.51
859,0.959,950.469
860,0.108,950.577
861,1.296,951.873
862,0.812,952.685
863,2.307,954.992
864,0.862,955.854
865,2.986,958.84
866,0.045,958.885
867,0.039,958.924
868,0.468,959.392
869,0.343,959.735
870,0.809,960.544
871,0.137,960.681
872,0.484,961.165
873,0.35,961.515
874,1.187,962.702
875,0.026,962.728
876,0.638,963.366
877,1.985,965.351
878,0.882,966.233
879,0.363,966.596
880,0.121,966.717
881,0.704,967.421
882,0.467,967.888
883,1.753,969.641
884,0.028,969.669
885,1.572,971.241
886,0.094,971.335
887,0.635,971.97
888,1.263,973.233
889,0.013,973.246
890,2.586,975.832
891,0.524,976.356
892,1.064,977.42
893,1.522,978.942
894,0.343,979.285
895,3.231,982.516
896,1.108,983.624
897,0.88,984.504
898,0.118,984.622
899,0.352,984.974
900,1.33,986.304
901,2.381,988.685
902,0.442,989.127
903,2.626,991.753
904,0.902,992.655
905,0.801,993.456
906,0.736,994.192
907,0.289,994.481
908,1.239,995.72
909,1.323,997.043
910,0.19,997.233
911,2.174,999.407
912,0.582,999.989
913,1.602,1001.591
914,2.953,1004.544
915,2.339,1006.883
916,0.117,1007.0
917,1.458,1008.458
918,0.226,1008.684
919,0.557,1009.241
920,0.101,1009.342
921,0.327,1009.669
922,1.142,1010.811
923,0.53,1011.341
924,0.509,1011.85
925,0.588,1012.438
926,0.573,1013.011
927,0.932,1013.943
928,0.049,1013.992
929,0.531,1014.523
930,0.831,1015.354
931,1.438,1016.792
932,1.373,1018.165
933,3.056,1021.221
934,0.615,1021.836
935,0.214,1022.05
936,2.224,1024.274
937,1.605,1025.879
938,0.2,1026.079
939,0.339,1026.418
940,0.616,1027.034
941,2.039,1029.073
942,0.569,1029.642
943,2.835,1032.477
944,0.102,1032.579
945,0.66,1033.239
946,0.44,1033.679
947,0.007,1033.686
948,1.05,1034.736
949,0.098,1034.834
950,3.376,1038.21
951,2.364,1040.574
952,1.07,1041.644
953,0.433,1042.077
954,0.128,1042.205
955,0.049,1042.254
956,2.343,1044.597
957,0.761,1045.358
958,0.472,1045.83
959,0.007,1045.837
960,0.272,1046.109
961,0.207,1046.316
962,0.602,1046.918
963,1.292,1048.21
964,1.149,1049.359
965,0.789,1050.148
966,3.718,1053.866
967,0.318,1054.184
968,1.023,1055.207
969,0.169,1055.376
970,2.097,1057.473
971,2.547,1060.02
972,0.831,1060.851
973,0.822,1061.673
974,1.045,1062.718
975,0.178,1062.896
976,0.248,1063.144
977,0.719,1063.863
978,2.018,1065.881
979,0.074,1065.955
980,0.277,1066.232
981,1.546,1067.778
982,0.365,1068.143
983,0.518,1068.661
984,0.119,1068.78
985,1.031,1069.811
986,0.123,1069.934
987,0.141,1070.075
988,0.936,1071.011
989,2.686,1073.697
990,0.407,1074.104
991,0.56,1074.664
992,0.664,1075.328
993,0.241,1075.569
994,0.486,1076.055
995,1.055,1077.11
996,2.804,1079.914
997,0.372,1080.286
998,2.013,1082.299
999,1.322,1083.621
1000,1.128,1084.749
1001,0.227,1084.976
1002,1.11,1086.086
1003,0.79,1086.876
1004,1.288,1088.164
1005,2.267,1090.431
1006,2.859,1093.29
1007,0.866,1094.156
1008,2.563,1096.719
1009,1.974,1098.693
1010,1.61,1100.303
1011,0.017,1100.32
1012,3.052,1103.372
1013,0.202,1103.574
1014,1.47,1105.044
1015,2.192,1107.236
1016,0.918,1108.154
1017,0.29,1108.444
1018,0.941,1109.385
1019,1.35,1110.735
1020,0.461,1111.196
1021,1.152,1112.348
1022,0.071,1112.419
1023,1.575,1113.994
1024,0.134,1114.128
1025,0.654,1114.782
1026,2.823,1117.605
1027,2.545,1120.15
1028,0.04,1120.19
1029,0.278,1120.468
1030,1.208,1121.676
1031,0.272,1121.948
1032,0.878,1122.826
1033,0.429,1123.255
1034,0.361,1123.616
1035,0.511,1124.127
1036,2.703,1126.83
1037,0.567,1127.397
1038,0.492,1127.889
1039,1.496,1129.385
1040,0.021,1129.406
1041,1.359,1130.765
1042,0.752,1131.517
1043,2.177,1133.694
1044,0.373,1134.067
1045,0.545,1134.612
1046,0.551,1135.163
1047,0.65,1135.813
1048,0.068,1135.881
1049,0.415,1136.296
1050,0.089,1136.385
1051,0.307,1136.692
1052,0.736,1137.428
1053,0.504,1137.932
1054,0.761,1138.693
1055,0.434,1139.127
1056,0.779,1139.906
1057,0.743,1140.649
1058,0.226,1140.875
1059,1.459,1142.334
1060,2.253,1144.587
1061,1.028,1145.615
1062,0.591,1146.206
1063,1.401,1147.607
1064,1.935,1149.542
1065,0.01,1149.552
1066,0.174,1149.726
1067,1.09,1150.816
1068,0.19,1151.006
1069,0.179,1151.185
1070,1.247,1152.432
1071,0.435,1152.867
1072,1.133,1154.0
1073,0.094,1154.094
1074,3.955,1158.049
1075,2.469,1160.518
1076,1.285,1161.803
1077,1.259,1163.062
1078,4.115,1167.177
1079,1.441,1168.618
1080,1.375,1169.993
1081,0.399,1170.392
1082,2.37,1172.762
1083,1.134,1173.896
1084,0.681,1174.577
1085,0.474,1175.051
1086,0.248,1175.299
1087,0.805,1176.104
1088,2.602,1178.706
1089,4.035,1182.741
1090,0.533,1183.274
1091,0.491,1183.765
1092,1.017,1184.782
1093,0.367,1185.149
1094,0.032,1185.181
1095,0.751,1185.932
1096,1.524,1187.456
1097,1.04,1188.496
1098,0.354,1188.85
1099,0.559,1189.409
1100,0.407,1189.816
1101,0.472,1190.288
1102,0.784,1191.072
1103,0.144,1191.216
1104,0.131,1191.347
1105,1.799,1193.146
1106,1.319,1194.465
1107,0.916,1195.381
1108,0.542,1195.923
1109,1.175,1197.098
1110,0.461,1197.559
1111,0.209,1197.768
1112,0.681,1198.449
1113,0.966,1199.415
1114,0.283,1199.698
1115,1.81,1201.508
1116,3.248,1204.756
1117,0.559,1205.315
1118,1.969,1207.284
1119,0.26,1207.544
1120,0.272,1207.816
1121,0.028,1207.844
1122,2.163,1210.007
1123,0.543,1210.55
1124,1.403,1211.953
1125,0.231,1212.184
1126,0.538,1212.722
1127,0.454,1213.176
1128,0.393,1213.569
1129,1.826,1215.395
1130,1.176,1216.571
1131,0.084,1216.655
1132,0.704,1217.359
1133,0.509,1217.868
1134,0.507,1218.375
1135,0.458,1218.833
1136,0.071,1218.904
1137,3.243,1222.147
1138,0.791,1222.938
1139,0.019,1222.957
1140,2.028,1224.985
1141,0.171,1225.156
1142,0.313,1225.469
1143,0.878,1226.347
1144,1.503,1227.85
1145,1.25,1229.1
1146,0.564,1229.664
1147,0.184,1229.848
1148,0.066,1229.914
1149,0.022,1229.936
1150,0.5,1230.436
1151,0.412,1230.848
1152,1.153,1232.001
1153,3.574,1235.575
1154,0.457,1236.032
1155,1.546,1237.578
1156,0.692,1238.27
1157,0.307,1238.577
1158,0.418,1238.995
1159,0.931,1239.926
1160,1.892,1241.818
1161,3.507,1245.325
1162,0.383,1245.708
1163,2.889,1248.597
1164,1.584,1250.181
1165,0.804,1250.985
1166,0.341,1251.326
1167,1.492,1252.818
1168,1.129,1253.947
1169,0.393,1254.34
1170,0.368,1254.708
1171,1.019,1255.727
1172,0.622,1256.349
1173,0.905,1257.254
1174,4.482,1261.736
1175,0.532,1262.268
1176,0.711,1262.979
1177,0.2,1263.179
1178,0.217,1263.396
1179,0.092,1263.488
1180,2.433,1265.921
1181,2.437,1268.358
1182,0.206,1268.564
1183,2.249,1270.813
1184,1.388,1272.201
1185,0.164,1272.365
1186,3.796,1276.161
1187,6.97,1283.131
1188,0.868,1283.999
1189,0.617,1284.616
1190,0.011,1284.627
1191,1.473,1286.1
1192,0.696,1286.796
1193,0.395,1287.191
1194,1.108,1288.299
1195,1.704,1290.003
1196,1.108,1291.111
1197,0.076,1291.187
1198,1.547,1292.734
1199,0.287,1293.021
1200,3.649,1296.67
1201,0.477,1297.147
1202,0.15,1297.297
1203,1.722,1299.019
1204,0.814,1299.833
1205,0.883,1300.716
1206,0.68,1301.396
1207,0.7,1302.096
1208,0.037,1302.133
1209,0.755,1302.888
1210,0.238,1303.126
1211,0.003,1303.129
1212,0.132,1303.261
1213,1.369,1304.63
1214,1.627,1306.257
1215,0.778,1307.035
1216,0.004,1307.039
1217,2.27,1309.309
1218,0.756,1310.065
1219,0.271,1310.336
1220,0.296,1310.632
1221,2.874,1313.506
1222,2.642,1316.148
1223,0.154,1316.302
1224,1.932,1318.234
1225,0.009,1318.243
1226,0.292,1318.535
1227,0.355,1318.89
1228,2.52,1321.41
1229,0.362,1321.772
1230,0.027,1321.799
1231,0.497,1322.296
1232,1.034,1323.33
1233,1.779,1325.109
1234,0.091,1325.2
1235,0.701,1325.901
1236,0.85,1326.751
1237,2.061,1328.812
1238,1.798,1330.61
1239,0.245,1330.855
1240,1.08,1331.935
1241,0.22,1332.155
1242,0.094,1332.249
1243,0.616,1332.865
1244,0.706,1333.571
1245,0.389,1333.96
1246,0.016,1333.976
1247,0.148,1334.124
1248,0.133,1334.257
1249,0.239,1334.496
1250,0.371,1334.867
1251,3.141,1338.008
1252,2.619,1340.627
1253,1.221,1341.848
1254,2.73,1344.578
1255,0.532,1345.11
1256,0.111,1345.221
1257,0.048,1345.269
1258,0.484,1345.753
1259,0.242,1345.995
1260,0.424,1346.419
1261,0.062,1346.481
1262,1.645,1348.126
1263,0.066,1348.192
1264,0.058,1348.25
1265,0.09,1348.34
1266,0.029,1348.369
1267,0.867,1349.236
1268,0.88,1350.116
1269,2.521,1352.637
1270,0.446,1353.083
1271,2.136,1355.219
1272,0.46,1355.679
1273,1.167,1356.846
1274,1.564,1358.41
1275,1.618,1360.028
1276,2.1,1362.128
1277,0.219,1362.347
1278,1.729,1364.076
1279,0.778,1364.854
1280,1.866,1366.72
1281,1.094,1367.814
1282,0.183,1367.997
1283,0.058,1368.055
1284,0.349,1368.404
1285,0.07,1368.474
1286,0.063,1368.537
1287,0.659,1369.196
1288,0.813,1370.009
1289,1.052,1371.061
1290,2.596,1373.657
1291,1.216,1374.873
1292,0.771,1375.644
1293,1.125,1376.769
1294,1.513,1378.282
1295,0.062,1378.344
1296,2.888,1381.232
1297,0.694,1381.926
1298,1.314,1383.24
1299,0.449,1383.689
1300,0.682,1384.371
1301,1.795,1386.166
1302,0.413,1386.579
1303,0.353,1386.932
1304,4.265,1391.197
1305,0.146,1391.343
1306,0.272,1391.615
1307,0.52,1392.135
1308,0.663,1392.798
1309,0.163,1392.961
1310,0.346,1393.307
1311,0.873,1394.18
1312,1.197,1395.377
1313,0.565,1395.942
1314,0.469,1396.411
1315,0.095,1396.506
1316,0.297,1396.803
1317,3.033,1399.836
1318,1.894,1401.73
1319,0.544,1402.274
1320,0.027,1402.301
1321,0.014,1402.315
